order_id,order_placed_at,restaurant_id,courier_id,delivery_neighborhood,basket_value_euros,delivery_fee_euros,commission_euros,prep_time_minutes,courier_wait_minutes,travel_time_minutes,is_raining,order_status
GLV_000225,2026-06-06 08:02:00,REST_022,COUR_146,Sarrià,52.95,4.3,11.65,11,4,11,0,Delivered
GLV_000226,2026-06-06 19:21:00,REST_005,COUR_025,Poblenou,43.0,2.62,9.46,22,11,12,0,Delivered
GLV_000227,2026-06-03 19:33:00,REST_041,COUR_071,Poblenou,18.35,4.04,4.04,13,11,13,0,Delivered
GLV_000228,2026-06-06 13:56:00,REST_036,COUR_061,Sants,30.7,2.88,6.75,32,18,10,0,Delivered
GLV_000229,2026-06-02 15:30:00,REST_023,COUR_091,Eixample,23.65,1.58,5.2,18,3,8,0,Delivered
GLV_000230,2026-06-07 14:57:00,REST_049,COUR_017,Sants,50.61,1.56,11.13,19,14,27,0,Delivered
GLV_000231,2026-06-07 14:43:00,REST_037,COUR_005,Sants,40.44,3.42,8.9,31,15,19,0,Delivered
GLV_000232,2026-06-02 08:23:00,REST_018,COUR_071,Poblenou,44.25,3.69,9.73,17,4,17,0,Delivered
GLV_000233,2026-06-01 07:31:00,REST_019,COUR_015,Eixample,41.53,4.34,9.14,21,6,14,0,Delivered
GLV_000234,2026-06-06 18:42:00,REST_007,COUR_060,Eixample,49.05,2.48,10.79,24,7,9,0,Delivered
GLV_000235,2026-06-01 05:55:00,REST_001,COUR_148,Poblenou,53.43,3.54,11.75,26,1,11,0,Delivered
GLV_000236,2026-06-04 13:56:00,REST_043,COUR_041,Gràcia,29.3,2.69,6.45,26,10,20,0,Delivered
GLV_000237,2026-06-06 08:51:00,REST_004,COUR_078,Eixample,23.09,4.2,5.08,15,3,10,0,Delivered
GLV_000238,2026-06-06 07:02:00,REST_003,COUR_069,Gòtic,16.85,2.88,3.71,17,8,17,0,Delivered
GLV_000239,2026-06-06 08:51:00,REST_050,COUR_092,Sants,54.84,4.4,12.06,14,7,16,0,Delivered
GLV_000240,2026-06-05 18:41:00,REST_045,COUR_070,Sants,58.83,3.17,12.94,15,4,10,0,Delivered
GLV_000241,2026-06-04 19:00:00,REST_047,COUR_051,Poblenou,13.46,2.1,2.96,29,16,20,0,Delivered
GLV_000242,2026-06-04 14:56:00,REST_046,COUR_109,Gòtic,17.32,4.21,3.81,23,16,22,0,Delivered
GLV_000243,2026-06-03 18:12:00,REST_027,COUR_126,Eixample,52.32,2.22,11.51,23,6,11,1,Delivered
GLV_000244,2026-06-01 10:05:00,REST_033,COUR_095,Sants,55.23,1.77,12.15,21,0,11,0,Delivered
GLV_000245,2026-06-06 14:04:00,REST_008,COUR_105,Eixample,36.63,1.93,8.06,26,16,17,0,Delivered
GLV_000246,2026-06-01 17:27:00,REST_016,COUR_092,Eixample,27.28,4.32,6.0,14,6,14,0,Delivered
GLV_000247,2026-06-02 21:30:00,REST_036,COUR_018,Poblenou,56.62,1.69,12.46,23,1,17,0,Delivered
GLV_000248,2026-06-06 11:43:00,REST_007,COUR_077,Gòtic,37.46,2.03,8.24,25,6,16,0,Delivered
GLV_000249,2026-06-04 10:31:00,REST_041,COUR_001,Sarrià,43.95,2.9,9.67,10,3,14,0,Delivered
GLV_000250,2026-06-04 12:27:00,REST_018,COUR_071,Gràcia,22.95,1.87,5.05,22,8,9,0,Delivered
GLV_000251,2026-06-07 11:43:00,REST_049,COUR_071,Poblenou,43.48,3.14,9.57,14,3,15,1,Delivered
GLV_000252,2026-06-06 14:25:00,REST_009,COUR_034,Sarrià,39.38,2.82,8.66,31,11,10,0,Delivered
GLV_000253,2026-06-07 00:11:00,REST_046,COUR_147,Eixample,34.72,3.1,7.64,17,5,12,0,Delivered
GLV_000254,2026-06-04 12:03:00,REST_050,COUR_024,Sarrià,18.26,3.69,4.02,7,4,16,0,Delivered
GLV_000255,2026-06-01 12:19:00,REST_037,COUR_041,Eixample,13.15,1.53,2.89,22,3,13,0,Delivered
GLV_000256,2026-06-03 16:35:00,REST_011,COUR_028,Sarrià,61.27,2.83,13.48,12,3,8,0,Delivered
GLV_000257,2026-06-01 18:43:00,REST_045,COUR_145,Eixample,24.98,3.37,5.5,13,7,17,1,Delivered
GLV_000258,2026-06-05 10:44:00,REST_017,COUR_033,Sants,37.37,2.47,8.22,17,9,13,0,Delivered
GLV_000259,2026-06-04 21:59:00,REST_013,COUR_115,Poblenou,21.59,2.15,4.75,21,15,11,1,Delivered
GLV_000260,2026-06-04 23:19:00,REST_013,COUR_007,Sarrià,29.86,1.89,6.57,23,6,11,0,Delivered
GLV_000261,2026-06-05 07:27:00,REST_043,COUR_061,Sarrià,35.33,3.73,7.77,19,3,12,0,Delivered
GLV_000262,2026-06-02 07:58:00,REST_025,COUR_100,Sarrià,48.01,2.93,10.56,8,6,17,0,Delivered
GLV_000263,2026-06-06 11:58:00,REST_046,COUR_013,Sarrià,17.76,3.49,3.91,21,4,8,0,Delivered
GLV_000264,2026-06-07 12:46:00,REST_033,COUR_079,Gràcia,64.03,2.08,14.09,20,0,12,0,Delivered
GLV_000265,2026-06-03 17:20:00,REST_018,COUR_045,Gòtic,39.63,3.51,8.72,19,3,15,0,Delivered
GLV_000266,2026-06-01 20:33:00,REST_044,COUR_134,Sarrià,62.33,4.45,13.71,29,15,17,0,Delivered
GLV_000267,2026-06-01 07:04:00,REST_046,COUR_019,Poblenou,16.27,2.74,3.58,15,14,14,1,Delivered
GLV_000268,2026-06-01 08:27:00,REST_022,COUR_132,Gòtic,36.43,4.47,8.01,13,4,8,0,Delivered
GLV_000269,2026-06-04 10:06:00,REST_049,COUR_125,Eixample,30.06,4.5,6.61,12,6,15,0,Delivered
GLV_000270,2026-06-04 05:11:00,REST_022,COUR_004,Sants,50.78,4.05,11.17,12,4,9,0,Delivered
GLV_000271,2026-06-07 11:49:00,REST_034,COUR_070,Eixample,59.11,2.33,13.0,20,4,14,0,Delivered
GLV_000272,2026-06-03 11:43:00,REST_045,COUR_119,Sarrià,57.49,4.31,12.65,11,9,11,0,Delivered
GLV_000273,2026-06-06 17:35:00,REST_043,COUR_149,Gràcia,42.66,3.9,9.39,19,6,16,0,Delivered
GLV_000274,2026-06-06 06:24:00,REST_008,COUR_041,Gòtic,26.48,2.86,5.83,18,6,11,1,Delivered
GLV_000275,2026-06-07 15:09:00,REST_016,COUR_035,Eixample,30.24,3.65,6.65,8,4,11,0,Delivered
GLV_000276,2026-06-03 09:16:00,REST_039,COUR_054,Eixample,26.47,3.81,5.82,17,4,8,0,Delivered
GLV_000277,2026-06-02 13:07:00,REST_047,COUR_093,Poblenou,16.08,2.18,3.54,26,15,13,0,Delivered
GLV_000278,2026-06-02 15:08:00,REST_032,COUR_102,Eixample,38.89,1.88,8.56,27,4,11,0,Delivered
GLV_000279,2026-06-05 10:45:00,REST_035,COUR_102,Sants,29.35,3.48,6.46,17,1,8,0,Delivered
GLV_000280,2026-06-01 13:31:00,REST_046,COUR_050,Gràcia,41.27,2.12,9.08,22,12,27,0,Delivered
GLV_000281,2026-06-01 16:07:00,REST_015,COUR_072,Gòtic,35.26,3.84,7.76,27,3,12,0,Delivered
GLV_000282,2026-06-06 22:28:00,REST_034,COUR_141,Poblenou,36.33,4.32,7.99,24,6,17,0,Delivered
GLV_000283,2026-06-06 19:07:00,REST_010,COUR_037,Gòtic,43.68,1.51,9.61,29,17,13,0,Delivered
GLV_000284,2026-06-07 14:53:00,REST_038,COUR_002,Sants,25.08,3.87,5.52,31,10,19,0,Delivered
GLV_000285,2026-06-06 20:57:00,REST_011,COUR_120,Poblenou,16.12,4.03,3.55,12,11,16,0,Delivered
GLV_000286,2026-06-03 14:21:00,REST_007,COUR_073,Poblenou,31.21,2.2,6.87,33,16,12,0,Delivered
GLV_000287,2026-06-03 13:09:00,REST_014,COUR_130,Gràcia,17.39,3.35,3.83,31,7,18,0,Delivered
GLV_000288,2026-06-03 17:54:00,REST_030,COUR_018,Sarrià,45.86,2.89,10.09,21,3,12,0,Delivered
GLV_000289,2026-06-07 18:38:00,REST_026,COUR_105,Sants,16.08,2.69,3.54,19,13,10,1,Delivered
GLV_000290,2026-06-01 08:50:00,REST_041,COUR_022,Gòtic,56.56,3.25,12.44,12,5,8,0,Delivered
GLV_000291,2026-06-01 12:11:00,REST_034,COUR_141,Sarrià,63.32,3.4,13.93,20,2,16,1,Delivered
GLV_000292,2026-06-02 13:52:00,REST_018,COUR_141,Eixample,46.74,3.34,10.28,17,9,12,0,Delivered
GLV_000293,2026-06-04 08:27:00,REST_031,COUR_091,Eixample,58.69,3.99,12.91,23,3,8,0,Delivered
GLV_000294,2026-06-06 09:01:00,REST_019,COUR_025,Eixample,38.45,2.04,8.46,16,2,12,0,Delivered
GLV_000295,2026-06-01 19:00:00,REST_006,COUR_113,Gràcia,57.2,2.61,12.58,16,10,11,0,Delivered
GLV_000296,2026-06-05 15:18:00,REST_034,COUR_115,Sarrià,13.72,3.31,3.02,24,18,11,1,Delivered
GLV_000297,2026-06-07 19:20:00,REST_047,COUR_066,Eixample,50.53,4.03,11.12,32,16,11,0,Delivered
GLV_000298,2026-06-03 13:55:00,REST_042,COUR_131,Gràcia,52.61,3.82,11.57,17,15,19,0,Delivered
GLV_000299,2026-06-07 19:00:00,REST_023,COUR_001,Eixample,30.07,3.55,6.62,24,10,27,0,Delivered
GLV_000300,2026-06-01 16:03:00,REST_035,COUR_136,Sarrià,27.39,2.71,6.03,18,9,13,0,Delivered
GLV_000301,2026-06-01 19:52:00,REST_024,COUR_090,Gòtic,22.43,2.57,4.93,20,12,24,0,Delivered
GLV_000302,2026-06-04 19:42:00,REST_005,COUR_093,Gràcia,42.18,2.73,9.28,21,10,16,0,Delivered
GLV_000303,2026-06-05 13:04:00,REST_041,COUR_018,Sants,41.12,2.49,9.05,12,14,13,1,Delivered
GLV_000304,2026-06-01 13:04:00,REST_012,COUR_043,Gòtic,55.89,3.27,12.3,35,19,20,1,Delivered
GLV_000305,2026-06-07 08:35:00,REST_018,COUR_054,Sarrià,37.14,4.34,8.17,19,1,11,0,Delivered
GLV_000306,2026-06-04 17:43:00,REST_010,COUR_121,Sants,58.28,3.11,12.82,21,2,8,0,Delivered
GLV_000307,2026-06-02 08:40:00,REST_007,COUR_108,Poblenou,25.4,3.92,5.59,24,5,16,1,Delivered
GLV_000308,2026-06-04 19:47:00,REST_002,COUR_071,Eixample,41.86,2.07,9.21,15,11,12,0,Delivered
GLV_000309,2026-06-06 19:29:00,REST_038,COUR_020,Eixample,44.72,2.88,9.84,32,17,19,0,Delivered
GLV_000310,2026-06-01 13:38:00,REST_017,COUR_083,Sarrià,49.77,2.14,10.95,20,19,11,0,Delivered
GLV_000311,2026-06-03 19:12:00,REST_014,COUR_062,Gràcia,43.78,3.82,9.63,32,18,19,0,Delivered
GLV_000312,2026-06-02 10:21:00,REST_016,COUR_014,Gràcia,22.35,3.17,4.92,14,4,13,0,Delivered
GLV_000313,2026-06-04 23:28:00,REST_050,COUR_138,Poblenou,53.94,1.82,11.87,13,4,11,0,Delivered
GLV_000314,2026-06-02 18:32:00,REST_036,COUR_106,Poblenou,19.83,3.6,4.36,21,5,9,0,Delivered
GLV_000315,2026-06-02 13:51:00,REST_037,COUR_102,Sarrià,60.3,3.18,13.27,26,10,14,0,Delivered
GLV_000316,2026-06-05 19:14:00,REST_020,COUR_103,Sants,21.76,3.21,4.79,11,11,18,0,Delivered
GLV_000317,2026-06-02 09:41:00,REST_042,COUR_005,Gràcia,25.32,1.63,5.57,11,7,16,0,Delivered
GLV_000318,2026-06-07 13:25:00,REST_006,COUR_069,Sants,43.39,1.57,9.55,22,9,20,0,Delivered
GLV_000319,2026-06-07 14:52:00,REST_010,COUR_038,Sants,36.21,2.47,7.97,29,14,11,0,Delivered
GLV_000320,2026-06-02 17:16:00,REST_028,COUR_063,Gòtic,27.55,3.79,6.06,22,4,10,0,Delivered
GLV_000321,2026-06-04 17:41:00,REST_016,COUR_118,Poblenou,44.73,4.26,9.84,13,7,16,0,Delivered
GLV_000322,2026-06-01 13:48:00,REST_002,COUR_087,Sants,50.36,1.75,11.08,16,14,10,0,Delivered
GLV_000323,2026-06-04 15:27:00,REST_049,COUR_088,Sants,12.57,4.21,2.77,16,17,10,1,Delivered
GLV_000324,2026-06-06 07:24:00,REST_018,COUR_065,Gràcia,48.13,3.81,10.59,14,7,9,0,Delivered
GLV_000325,2026-06-03 11:38:00,REST_025,COUR_052,Sants,12.9,1.91,2.84,12,7,16,0,Delivered
GLV_000326,2026-06-07 08:20:00,REST_010,COUR_019,Poblenou,50.49,4.46,11.11,22,1,8,0,Delivered
GLV_000327,2026-06-03 13:54:00,REST_048,COUR_059,Gòtic,48.07,4.49,10.58,19,12,18,0,Delivered
GLV_000328,2026-06-07 23:45:00,REST_004,COUR_093,Sarrià,51.56,2.58,11.34,17,3,17,0,Delivered
GLV_000329,2026-06-04 18:16:00,REST_015,COUR_014,Poblenou,13.39,2.29,2.95,22,6,12,0,Delivered
GLV_000330,2026-06-04 17:08:00,REST_026,COUR_052,Gòtic,37.51,3.36,8.25,17,6,8,0,Delivered
GLV_000331,2026-06-07 20:24:00,REST_015,COUR_011,Sarrià,54.13,4.19,11.91,27,9,19,0,Delivered
GLV_000332,2026-06-06 17:01:00,REST_031,COUR_042,Gràcia,49.22,4.06,10.83,23,6,12,0,Delivered
GLV_000333,2026-06-05 07:22:00,REST_038,COUR_149,Gòtic,38.21,3.77,8.41,24,9,13,0,Delivered
GLV_000334,2026-06-05 13:13:00,REST_041,COUR_140,Gòtic,22.7,3.76,4.99,14,13,16,0,Delivered
GLV_000335,2026-06-03 13:58:00,REST_006,COUR_038,Poblenou,15.13,4.21,3.33,17,12,13,0,Delivered
GLV_000336,2026-06-03 17:41:00,REST_016,COUR_050,Sants,41.04,1.89,9.03,17,5,15,1,Delivered
GLV_000337,2026-06-04 09:12:00,REST_047,COUR_028,Gràcia,60.3,3.19,13.27,26,7,15,0,Delivered
GLV_000338,2026-06-06 19:57:00,REST_027,COUR_023,Gòtic,46.82,3.82,10.3,27,10,27,0,Delivered
GLV_000339,2026-06-03 07:29:00,REST_031,COUR_129,Sarrià,36.73,1.91,8.08,27,5,9,0,Delivered
GLV_000340,2026-06-01 13:14:00,REST_022,COUR_105,Sants,51.41,3.15,11.31,16,10,20,0,Delivered
GLV_000341,2026-06-02 22:26:00,REST_010,COUR_054,Sants,17.04,3.82,3.75,23,3,11,0,Delivered
GLV_000342,2026-06-02 22:07:00,REST_011,COUR_058,Poblenou,22.95,2.48,5.05,13,3,17,0,Delivered
GLV_000343,2026-06-03 11:43:00,REST_005,COUR_075,Gràcia,41.41,4.37,9.11,23,7,11,0,Delivered
GLV_000344,2026-06-02 19:37:00,REST_023,COUR_147,Poblenou,59.53,2.16,13.1,24,10,24,0,Delivered
GLV_000345,2026-06-03 20:17:00,REST_013,COUR_032,Sarrià,12.71,4.34,2.8,25,13,12,1,Delivered
GLV_000346,2026-06-02 20:12:00,REST_009,COUR_059,Eixample,64.99,3.83,14.3,30,12,17,1,Delivered
GLV_000347,2026-06-04 12:33:00,REST_044,COUR_089,Sarrià,62.77,2.71,13.81,22,5,17,0,Delivered
GLV_000348,2026-06-01 12:40:00,REST_027,COUR_104,Sants,37.37,3.96,8.22,27,6,9,0,Delivered
GLV_000349,2026-06-01 08:40:00,REST_005,COUR_059,Sants,18.34,4.45,4.03,17,14,17,1,Delivered
GLV_000350,2026-06-06 17:54:00,REST_025,COUR_015,Eixample,50.17,2.29,11.04,12,7,14,0,Delivered
GLV_000351,2026-06-05 13:56:00,REST_048,COUR_102,Gràcia,27.79,4.24,6.11,15,16,13,0,Delivered
GLV_000352,2026-06-06 18:34:00,REST_020,COUR_075,Gràcia,64.36,3.28,14.16,10,9,12,0,Delivered
GLV_000353,2026-06-02 19:16:00,REST_050,COUR_007,Sants,44.0,4.07,9.68,14,10,10,0,Delivered
GLV_000354,2026-06-01 15:23:00,REST_016,COUR_023,Sarrià,47.63,1.77,10.48,15,4,12,0,Delivered
GLV_000355,2026-06-03 07:12:00,REST_043,COUR_035,Sants,19.84,4.21,4.36,22,2,8,0,Delivered
GLV_000356,2026-06-07 19:00:00,REST_020,COUR_047,Sarrià,19.84,2.62,4.36,17,14,26,0,Delivered
GLV_000357,2026-06-07 16:09:00,REST_018,COUR_140,Sarrià,34.7,4.28,7.63,15,5,15,0,Delivered
GLV_000358,2026-06-04 20:28:00,REST_038,COUR_127,Eixample,56.42,3.12,12.41,32,14,26,1,Delivered
GLV_000359,2026-06-03 15:35:00,REST_008,COUR_133,Sarrià,58.56,1.68,12.88,23,5,8,0,Delivered
GLV_000360,2026-06-06 11:41:00,REST_047,COUR_088,Gràcia,45.66,2.68,10.05,20,0,16,0,Delivered
GLV_000361,2026-06-05 20:38:00,REST_031,COUR_024,Gòtic,29.76,1.53,6.55,33,19,14,0,Delivered
GLV_000362,2026-06-06 18:47:00,REST_010,COUR_051,Poblenou,62.02,3.84,13.64,23,8,14,0,Delivered
GLV_000363,2026-06-03 08:05:00,REST_015,COUR_063,Sarrià,41.74,1.78,9.18,21,5,17,0,Delivered
GLV_000364,2026-06-03 20:55:00,REST_050,COUR_102,Gràcia,37.96,3.45,8.35,12,17,13,0,Delivered
GLV_000365,2026-06-06 13:17:00,REST_031,COUR_137,Sarrià,62.46,3.87,13.74,32,20,10,1,Delivered
GLV_000366,2026-06-05 19:21:00,REST_022,COUR_029,Sarrià,39.91,1.67,8.78,18,17,12,0,Delivered
GLV_000367,2026-06-02 11:18:00,REST_025,COUR_053,Sants,44.72,2.08,9.84,13,2,16,1,Delivered
GLV_000368,2026-06-04 13:59:00,REST_038,COUR_056,Gràcia,30.01,3.01,6.6,29,20,14,1,Delivered
GLV_000369,2026-06-06 07:54:00,REST_002,COUR_122,Eixample,23.42,3.41,5.15,15,10,15,1,Delivered
GLV_000370,2026-06-03 17:07:00,REST_022,COUR_066,Eixample,22.93,4.1,5.04,15,4,9,0,Delivered
GLV_000371,2026-06-05 16:35:00,REST_043,COUR_004,Poblenou,50.87,2.34,11.19,20,3,13,0,Delivered
GLV_000372,2026-06-07 19:02:00,REST_048,COUR_010,Sarrià,21.93,2.8,4.82,13,16,11,0,Delivered
GLV_000373,2026-06-02 09:33:00,REST_035,COUR_023,Sarrià,58.18,2.07,12.8,18,3,12,0,Delivered
GLV_000374,2026-06-05 21:35:00,REST_044,COUR_080,Sants,49.86,1.58,10.97,22,1,14,0,Delivered
GLV_000375,2026-06-02 11:50:00,REST_019,COUR_117,Poblenou,51.95,2.16,11.43,20,6,12,0,Delivered
GLV_000376,2026-06-04 08:44:00,REST_003,COUR_042,Gòtic,20.15,2.19,4.43,16,5,8,0,Delivered
GLV_000377,2026-06-06 13:38:00,REST_017,COUR_065,Sants,0.0,0.0,0.0,20,0,0,0,Cancelled
GLV_000378,2026-06-03 07:20:00,REST_012,COUR_058,Gràcia,40.28,4.28,8.86,24,3,10,0,Delivered
GLV_000379,2026-06-01 19:53:00,REST_040,COUR_019,Gòtic,0.0,0.0,0.0,28,0,0,0,Cancelled
GLV_000380,2026-06-07 13:30:00,REST_019,COUR_094,Sants,26.36,2.13,5.8,23,17,12,0,Delivered
GLV_000381,2026-06-05 16:18:00,REST_007,COUR_121,Sants,26.01,1.58,5.72,24,15,16,1,Delivered
GLV_000382,2026-06-07 08:12:00,REST_011,COUR_094,Poblenou,64.08,3.92,14.1,15,8,10,0,Delivered
GLV_000383,2026-06-06 07:36:00,REST_029,COUR_097,Eixample,13.97,3.43,3.07,26,0,17,0,Delivered
GLV_000384,2026-06-06 07:57:00,REST_028,COUR_125,Eixample,62.37,3.36,13.72,21,6,14,1,Delivered
GLV_000385,2026-06-05 15:11:00,REST_002,COUR_074,Eixample,27.36,3.4,6.02,12,6,9,0,Delivered
GLV_000386,2026-06-07 12:50:00,REST_002,COUR_111,Sarrià,15.22,2.3,3.35,17,3,14,0,Delivered
GLV_000387,2026-06-01 07:09:00,REST_011,COUR_020,Sarrià,42.49,4.13,9.35,10,6,10,0,Delivered
GLV_000388,2026-06-05 19:55:00,REST_020,COUR_061,Gràcia,29.45,2.86,6.48,14,16,26,0,Delivered
GLV_000389,2026-06-01 12:56:00,REST_012,COUR_113,Eixample,44.18,4.31,9.72,25,9,10,0,Delivered
GLV_000390,2026-06-01 14:21:00,REST_037,COUR_061,Sants,43.98,3.88,9.68,32,12,13,0,Delivered
GLV_000391,2026-06-04 09:15:00,REST_041,COUR_017,Sarrià,39.2,3.12,8.62,12,4,16,0,Delivered
GLV_000392,2026-06-05 19:11:00,REST_023,COUR_023,Poblenou,52.25,2.71,11.49,23,13,14,0,Delivered
GLV_000393,2026-06-02 10:49:00,REST_042,COUR_026,Eixample,59.29,2.6,13.04,12,3,9,0,Delivered
GLV_000394,2026-06-04 21:52:00,REST_017,COUR_003,Eixample,19.83,1.93,4.36,20,6,14,0,Delivered
GLV_000395,2026-06-01 07:56:00,REST_018,COUR_125,Eixample,63.0,2.13,13.86,14,4,15,0,Delivered
GLV_000396,2026-06-01 21:43:00,REST_012,COUR_019,Gòtic,36.46,3.27,8.02,23,5,11,0,Delivered
GLV_000397,2026-06-05 13:26:00,REST_022,COUR_142,Eixample,53.1,2.98,11.68,19,20,18,0,Delivered
GLV_000398,2026-06-06 18:03:00,REST_008,COUR_096,Poblenou,31.0,2.54,6.82,20,4,12,1,Delivered
GLV_000399,2026-06-02 19:40:00,REST_042,COUR_090,Poblenou,51.2,3.41,11.26,13,11,12,0,Delivered
GLV_000400,2026-06-05 10:39:00,REST_002,COUR_131,Eixample,32.59,3.34,7.17,13,7,16,0,Delivered
GLV_000401,2026-06-03 16:33:00,REST_042,COUR_069,Eixample,31.34,2.3,6.89,12,4,15,1,Delivered
GLV_000402,2026-06-07 19:40:00,REST_011,COUR_132,Sarrià,20.67,2.77,4.55,12,14,19,0,Delivered
GLV_000403,2026-06-01 12:55:00,REST_034,COUR_083,Poblenou,28.77,2.0,6.33,20,5,17,0,Delivered
GLV_000404,2026-06-01 06:26:00,REST_032,COUR_077,Gòtic,45.86,2.45,10.09,25,0,9,0,Delivered
GLV_000405,2026-06-01 17:45:00,REST_019,COUR_031,Gòtic,45.37,4.07,9.98,17,5,12,0,Delivered
GLV_000406,2026-06-07 14:02:00,REST_004,COUR_102,Gòtic,61.68,4.17,13.57,24,19,11,0,Delivered
GLV_000407,2026-06-04 11:33:00,REST_009,COUR_146,Sarrià,21.77,2.93,4.79,18,2,14,0,Delivered
GLV_000408,2026-06-02 11:07:00,REST_033,COUR_037,Gòtic,63.38,4.1,13.94,21,4,11,0,Delivered
GLV_000409,2026-06-01 07:29:00,REST_046,COUR_135,Poblenou,0.0,0.0,0.0,19,0,0,1,Cancelled
GLV_000410,2026-06-02 17:01:00,REST_042,COUR_073,Gràcia,38.75,3.16,8.53,11,7,9,0,Delivered
GLV_000411,2026-06-04 06:49:00,REST_034,COUR_030,Sarrià,59.53,1.6,13.1,24,2,15,1,Delivered
GLV_000412,2026-06-05 18:53:00,REST_032,COUR_150,Gràcia,58.41,2.78,12.85,27,0,10,0,Delivered
GLV_000413,2026-06-02 00:54:00,REST_021,COUR_066,Poblenou,25.31,2.2,5.57,18,5,8,0,Delivered
GLV_000414,2026-06-01 09:52:00,REST_012,COUR_108,Sarrià,54.14,3.85,11.91,25,6,15,0,Delivered
GLV_000415,2026-06-01 19:03:00,REST_010,COUR_067,Sants,0.0,0.0,0.0,29,0,0,0,Cancelled
GLV_000416,2026-06-07 08:04:00,REST_010,COUR_101,Sarrià,37.11,3.66,8.16,23,6,16,0,Delivered
GLV_000417,2026-06-05 16:19:00,REST_049,COUR_010,Gràcia,52.83,3.91,11.62,16,2,10,0,Delivered
GLV_000418,2026-06-03 09:06:00,REST_012,COUR_039,Eixample,33.3,2.63,7.33,26,4,14,0,Delivered
GLV_000419,2026-06-02 13:27:00,REST_046,COUR_113,Sarrià,64.91,3.8,14.28,24,14,24,0,Delivered
GLV_000420,2026-06-02 20:47:00,REST_010,COUR_003,Sarrià,12.99,3.08,2.86,29,14,18,0,Delivered
GLV_000421,2026-06-07 12:13:00,REST_005,COUR_102,Sants,46.29,1.53,10.18,19,2,12,0,Delivered
GLV_000422,2026-06-06 19:01:00,REST_045,COUR_008,Sants,33.87,2.76,7.45,16,12,18,0,Delivered
GLV_000423,2026-06-01 08:00:00,REST_023,COUR_025,Gràcia,60.41,2.34,13.29,19,7,17,0,Delivered
GLV_000424,2026-06-05 20:22:00,REST_041,COUR_075,Gòtic,43.7,2.53,9.61,15,13,16,0,Delivered
GLV_000425,2026-06-06 07:36:00,REST_008,COUR_021,Sants,52.29,2.81,11.5,20,0,16,0,Delivered
GLV_000426,2026-06-01 17:34:00,REST_024,COUR_058,Poblenou,56.58,3.15,12.45,20,5,8,0,Delivered
GLV_000427,2026-06-05 19:16:00,REST_025,COUR_062,Eixample,44.31,3.68,9.75,15,17,18,0,Delivered
GLV_000428,2026-06-06 19:56:00,REST_006,COUR_084,Eixample,39.78,3.33,8.75,22,17,11,0,Delivered
GLV_000429,2026-06-01 19:19:00,REST_012,COUR_147,Gòtic,57.65,3.43,12.68,32,13,14,1,Delivered
GLV_000430,2026-06-01 19:57:00,REST_037,COUR_115,Gòtic,14.91,1.52,3.28,30,20,24,0,Delivered
GLV_000431,2026-06-02 19:29:00,REST_026,COUR_092,Sarrià,20.12,3.8,4.43,24,9,24,0,Delivered
GLV_000432,2026-06-03 18:27:00,REST_049,COUR_125,Eixample,59.36,2.71,13.06,15,7,14,0,Delivered
GLV_000433,2026-06-05 18:29:00,REST_049,COUR_029,Gràcia,52.48,3.6,11.55,10,19,14,1,Delivered
GLV_000434,2026-06-02 23:11:00,REST_022,COUR_075,Sants,53.88,4.28,11.85,13,7,13,0,Delivered
GLV_000435,2026-06-07 13:44:00,REST_019,COUR_138,Poblenou,48.84,4.3,10.74,25,14,13,0,Delivered
GLV_000436,2026-06-01 19:22:00,REST_040,COUR_021,Sants,15.38,2.36,3.38,30,15,14,0,Delivered
GLV_000437,2026-06-04 12:51:00,REST_042,COUR_106,Sants,30.95,2.69,6.81,10,6,14,0,Delivered
GLV_000438,2026-06-01 08:48:00,REST_025,COUR_113,Gòtic,24.78,3.12,5.45,9,3,14,0,Delivered
GLV_000439,2026-06-03 22:45:00,REST_038,COUR_058,Eixample,56.06,2.93,12.33,21,6,15,0,Delivered
GLV_000440,2026-06-03 10:54:00,REST_036,COUR_103,Gràcia,36.53,2.99,8.04,23,3,12,0,Delivered
GLV_000441,2026-06-07 19:20:00,REST_045,COUR_010,Poblenou,19.98,2.57,4.4,18,15,21,1,Delivered
GLV_000442,2026-06-07 00:24:00,REST_033,COUR_096,Gòtic,28.94,3.78,6.37,18,4,10,0,Delivered
GLV_000443,2026-06-01 21:08:00,REST_015,COUR_035,Sants,21.22,3.33,4.67,20,6,16,0,Delivered
GLV_000444,2026-06-07 16:51:00,REST_017,COUR_034,Sants,37.06,3.8,8.15,16,7,12,0,Delivered
GLV_000445,2026-06-05 13:40:00,REST_001,COUR_092,Eixample,20.34,2.42,4.47,32,18,19,0,Delivered
GLV_000446,2026-06-05 17:15:00,REST_021,COUR_089,Eixample,60.44,1.8,13.3,22,3,8,0,Delivered
GLV_000447,2026-06-05 09:20:00,REST_001,COUR_024,Poblenou,15.95,3.41,3.51,26,20,12,1,Delivered
GLV_000448,2026-06-06 20:27:00,REST_042,COUR_129,Gòtic,27.84,3.36,6.12,13,13,20,1,Delivered
GLV_000449,2026-06-05 08:57:00,REST_030,COUR_013,Eixample,44.3,2.63,9.75,24,4,15,0,Delivered
GLV_000450,2026-06-03 11:30:00,REST_032,COUR_074,Sants,38.44,4.28,8.46,23,20,10,1,Delivered
